Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Distance_from_Tehran_km
120,2,True,True,True,Gheitarieh,8900000000.0,296666.67,
112,2,True,True,False,Gheitarieh,7500000000.0,250000.0,
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,10.63
123,2,True,True,True,Pirouzi,4059000000.0,135300.0,6.17
69,2,True,True,True,Pirouzi,1800000000.0,60000.0,6.17
400,5,True,True,False,Lavasan,85000000000.0,2833333.33,26.38
660,5,True,True,False,Lavasan,55000000000.0,1833333.33,26.38
66,1,True,False,True,Pirouzi,1850000000.0,61666.67,6.17
80,2,True,True,True,Ostad Moein,2150000000.0,71666.67,4.29
44,1,True,True,False,Pirouzi,880000000.0,29333.33,6.17
180,3,True,True,True,East Ferdows Boulevard,9360000000.0,312000.0,
164,3,True,True,True,East Ferdows Boulevard,9840000000.0,328000.0,
213,3,True,True,True,East Ferdows Boulevard,14484000000.0,482800.0,
100,2,True,True,True,Shahr-e-Ziba,3400000000.0,113333.33,10.63
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,10.63
300,3,True,True,True,Niavaran,55500000000.0,1850000.0,15.91
126,3,True,True,True,Ostad Moein,3000000000.0,100000.0,4.29
85,2,True,True,True,Majidieh,2500000000.0,83333.33,8.64
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,10.63
57,1,False,True,True,Parastar,1270000000.0,42333.33,8.58
61,1,False,True,False,Shahr-e-Ziba,1990000000.0,66333.33,10.63
79,2,True,True,True,Jeyhoon,1817000000.0,60566.67,243.31
68,1,True,True,True,Pirouzi,2450000000.0,81666.67,6.17
105,2,True,True,True,Pardis,1000000000.0,33333.33,39.02
105,2,True,True,True,Saadat Abad,7700000000.0,256666.67,10.8
160,2,True,True,True,Pardis,1930000000.0,64333.33,39.02
100,2,True,True,True,Pardis,585000000.0,19500.0,39.02
125,3,True,True,True,Saadat Abad,12500000000.0,416666.67,10.8
94,2,True,False,True,Pardis,990000000.0,33000.0,39.02
80,2,False,True,False,Northern Janatabad,2200000000.0,73333.33,9.72
75,2,True,False,True,Parastar,2300000000.0,76666.67,8.58
99,3,True,True,True,North Program Organization,4190000000.0,139666.67,
90,2,True,True,True,Shahr-e-Ziba,4099000000.0,136633.33,10.63
129,3,True,True,True,Shahr-e-Ziba,4500000000.0,150000.0,10.63
245,3,True,True,True,Aqdasieh,36500000000.0,1216666.67,
102,2,True,True,False,Parastar,2030000000.0,67666.67,8.58
141,3,True,True,True,Pakdasht,1225000000.0,40833.33,35.41
96,2,True,True,True,Shahr-e-Ziba,3840000000.0,128000.0,10.63
155,3,True,True,True,Heravi,8600000000.0,286666.67,12.21
300,3,True,True,True,Farmanieh,55500000000.0,1850000.0,14.0
87,2,True,True,True,Gheitarieh,6264000000.0,208800.0,
87,2,True,True,True,Gheitarieh,6264000000.0,208800.0,
105,2,True,True,True,Gheitarieh,6200000000.0,206666.67,
61,1,True,True,True,Shahran,1850000000.0,61666.67,12.96
88,2,True,True,True,East Ferdows Boulevard,3700000000.0,123333.33,
101,2,True,True,True,West Ferdows Boulevard,3700000000.0,123333.33,
160,2,True,True,True,Pardis,1930000000.0,64333.33,39.02
130,2,True,True,True,Southern Chitgar,3250000000.0,108333.33,
150,3,True,True,True,Karimkhan,7800000000.0,260000.0,
144,2,True,True,True,Railway,6600000000.0,220000.0,
91,2,True,True,True,Southern Janatabad,4500000000.0,150000.0,
68,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,
133,3,True,True,True,Rudhen,2260000000.0,75333.33,
71,2,True,True,True,Si Metri Ji,1633000000.0,54433.33,
64,1,True,True,True,Pardis,680000000.0,22666.67,39.02
132,2,True,True,True,Rudhen,2244000000.0,74800.0,
95,2,True,True,True,Abazar,5600000000.0,186666.67,7.04
95,2,True,True,True,Abazar,4500000000.0,150000.0,7.04
102,2,True,True,True,Abazar,5200000000.0,173333.33,7.04
120,2,True,True,True,Abazar,6250000000.0,208333.33,7.04
117,3,True,True,True,East Ferdows Boulevard,4600000000.0,153333.33,
55,1,True,True,True,Karoon,1570000000.0,52333.33,3.62
60,1,True,True,True,Northern Chitgar,295000000.0,9833.33,
85,2,True,True,True,Jeyhoon,1900000000.0,63333.33,243.31
80,2,False,True,True,Jeyhoon,1750000000.0,58333.33,243.31
54,1,True,True,True,Jeyhoon,1500000000.0,50000.0,243.31
57,1,True,True,True,Feiz Garden,1880000000.0,62666.67,
101,2,True,False,True,Pirouzi,3130000000.0,104333.33,6.17
65,2,True,True,False,Feiz Garden,1960000000.0,65333.33,
91,2,True,True,True,Punak,3230000000.0,107666.67,9.76
105,2,True,True,True,Pardis,690000000.0,23000.0,39.02
86,2,True,True,True,Central Janatabad,3480000000.0,116000.0,10.89
200,3,True,True,True,Farmanieh,35000000000.0,1166666.67,14.0
87,2,True,True,True,Pardis,760000000.0,25333.33,39.02
103,2,True,True,True,Shahran,3550000000.0,118333.33,12.96
81,2,True,True,True,East Pars,2891700000.0,96390.0,13.04
73,2,True,True,True,Feiz Garden,2600000000.0,86666.67,
90,2,True,True,True,Northern Chitgar,455000000.0,15166.67,
134,3,True,True,True,Andisheh,1600000000.0,53333.33,32.57
60,1,True,True,True,Shahran,1850000000.0,61666.67,12.96
51,1,True,True,False,Shahran,2020000000.0,67333.33,12.96
108,2,True,True,False,Pardis,1300000000.0,43333.33,39.02
86,2,True,True,True,Pardis,610000000.0,20333.33,39.02
110,2,True,True,False,Pardis,1870000000.0,62333.33,39.02
88,2,True,True,True,Pardis,740000000.0,24666.67,39.02
85,2,True,True,True,Pardis,780000000.0,26000.0,39.02
100,2,True,True,True,Pirouzi,3000000000.0,100000.0,6.17
87,2,True,True,True,Pardis,715000000.0,23833.33,39.02
191,3,True,True,True,Farmanieh,18145000000.0,604833.33,14.0
91,2,True,True,True,Salsabil,2093000000.0,69766.67,1.56
282,3,True,True,True,Farmanieh,36660000000.0,1222000.0,14.0
282,2,True,True,True,Niavaran,30000000000.0,1000000.0,15.91
210,3,True,True,True,Farmanieh,23100000000.0,770000.0,14.0
87,2,True,True,True,Pardis,650000000.0,21666.67,39.02
170,2,True,True,True,Kook,7140000000.0,238000.0,11.58
89,2,True,True,True,Moniriyeh,2047000000.0,68233.33,1.45
64,2,True,True,True,Saadat Abad,3200000000.0,106666.67,10.8
89,2,True,True,True,Northern Janatabad,3100000000.0,103333.33,9.72
135,3,True,True,True,Zaferanieh,11800000000.0,393333.33,13.38
75,2,False,False,False,Air force,1650000000.0,55000.0,8.97
105,2,True,True,True,Air force,3990000000.0,133000.0,8.97
320,4,True,True,True,Saadat Abad,40000000000.0,1333333.33,10.8
111,2,True,True,True,Saadat Abad,6800000000.0,226666.67,10.8
133,3,True,True,True,Sohanak,7448000000.0,248266.67,
65,1,True,True,False,Saadat Abad,3250000000.0,108333.33,10.8
65,1,False,True,True,Lavizan,2650000000.0,88333.33,15.02
112,2,True,True,True,Gheitarieh,8200000000.0,273333.33,
147,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0,12.6
150,3,True,True,True,Saadat Abad,12000000000.0,400000.0,10.8
67,1,True,True,True,Southern Janatabad,3450000000.0,115000.0,
220,3,True,True,True,Ekhtiarieh,15000000000.0,500000.0,12.6
66,2,True,True,True,Narmak,2510000000.0,83666.67,11.66
75,2,True,True,False,Shahr-e-Ziba,1880000000.0,62666.67,10.63
180,3,True,True,True,Aqdasieh,12600000000.0,420000.0,
103,2,True,True,True,Saadat Abad,5200000000.0,173333.33,10.8
68,1,True,True,True,West Ferdows Boulevard,3570000000.0,119000.0,
115,2,True,True,True,Pasdaran,11000000000.0,366666.67,11.73
115,2,True,True,True,Andisheh,1900000000.0,63333.33,32.57
150,3,True,True,True,Narmak,8400000000.0,280000.0,11.66
78,2,True,True,True,Qasr-od-Dasht,2000000000.0,66666.67,
100,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,33333.33,17.0
58,1,True,True,True,Punak,2650000000.0,88333.33,9.76
90,2,True,True,True,Punak,4200000000.0,140000.0,9.76
235,3,True,True,True,Gheitarieh,24000000000.0,800000.0,
48,1,True,True,True,Punak,2250000000.0,75000.0,9.76
70,2,True,True,True,Punak,2800000000.0,93333.33,9.76
86,2,True,True,True,Punak,4200000000.0,140000.0,9.76
79,2,True,True,True,Pardis,550000000.0,18333.33,39.02
88,2,True,True,True,Central Janatabad,3600000000.0,120000.0,10.89
145,3,True,True,True,Qalandari,13000000000.0,433333.33,12.17
64,2,True,True,False,Jeyhoon,1500000000.0,50000.0,243.31
135,3,True,True,True,Saadat Abad,11475000000.0,382500.0,10.8
50,1,False,True,False,Pirouzi,1260000000.0,42000.0,6.17
87,2,True,True,True,Pardis,540000000.0,18000.0,39.02
84,2,True,True,True,Pardis,550000000.0,18333.33,39.02
300,4,True,True,True,Zaferanieh,42000000000.0,1400000.0,13.38
137,3,True,True,True,Zaferanieh,10000000000.0,333333.33,13.38
105,2,True,True,True,Velenjak,9500000000.0,316666.67,13.08
145,2,True,True,True,Zaferanieh,11000000000.0,366666.67,13.38
84,2,True,True,True,Pardis,560000000.0,18666.67,39.02
170,2,True,True,True,Zaferanieh,32000000000.0,1066666.67,13.38
157,3,True,True,True,Zaferanieh,14800000000.0,493333.33,13.38
170,3,True,True,True,Zaferanieh,19000000000.0,633333.33,13.38
283,3,True,True,True,Zaferanieh,29700000000.0,990000.0,13.38
84,2,True,True,True,Pardis,540000000.0,18000.0,39.02
" 3,310,000,000 ",2,True,True,True,Ostad Moein,3310000000.0,110333.33,4.29
84,2,True,True,True,Pardis,550000000.0,18333.33,39.02
80,2,True,True,False,Northern Janatabad,3250000000.0,108333.33,9.72
863,2,True,True,True,Gheitarieh,7830000000.0,261000.0,
125,2,True,True,True,Kamranieh,8700000000.0,290000.0,14.23
65,2,True,True,True,Punak,2350000000.0,78333.33,9.76
105,2,True,True,True,Southern Janatabad,5300000000.0,176666.67,
170,3,True,True,True,Farmanieh,18700000000.0,623333.33,14.0
230,3,True,True,True,Ekhtiarieh,19300000000.0,643333.33,12.6
200,3,True,True,True,Pasdaran,22000000000.0,733333.33,11.73
150,3,True,True,True,Pasdaran,13000000000.0,433333.33,11.73
93,2,True,True,True,Central Janatabad,4650000000.0,155000.0,10.89
110,2,True,True,True,Central Janatabad,4500000000.0,150000.0,10.89
415,5,True,True,True,Niavaran,53950000000.0,1798333.33,15.91
95,2,True,True,True,Saadat Abad,5700000000.0,190000.0,10.8
128,3,True,True,True,Ekhtiarieh,8960000000.0,298666.67,12.6
140,2,True,True,True,Saadat Abad,8400000000.0,280000.0,10.8
86,2,True,True,True,Southern Janatabad,3200000000.0,106666.67,
70,2,True,True,True,Saadat Abad,3900000000.0,130000.0,10.8
173,3,True,True,True,East Ferdows Boulevard,9515000000.0,317166.67,
72,2,True,True,True,Southern Janatabad,3150000000.0,105000.0,
73,2,True,True,True,Saadat Abad,3900000000.0,130000.0,10.8
75,1,True,True,True,Central Janatabad,3200000000.0,106666.67,10.89
67,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,
68,2,True,True,True,East Ferdows Boulevard,2700000000.0,90000.0,
88,2,True,True,True,Pardis,1900000000.0,63333.33,39.02
111,2,True,True,True,Saadat Abad,5661000000.0,188700.0,10.8
98,2,True,True,False,West Ferdows Boulevard,3750000000.0,125000.0,
62,2,True,True,True,West Ferdows Boulevard,2750000000.0,91666.67,
80,2,True,True,True,Central Janatabad,4240000000.0,141333.33,10.89
200,4,True,True,True,Saadat Abad,15000000000.0,500000.0,10.8
210,4,True,True,True,Saadat Abad,15500000000.0,516666.67,10.8
162,3,True,True,True,Shahrake Gharb,12150000000.0,405000.0,
150,3,True,True,True,Ekhtiarieh,12000000000.0,400000.0,12.6
82,2,True,True,True,Pardis,1100000000.0,36666.67,39.02
130,3,True,True,True,Pasdaran,11100000000.0,370000.0,11.73
76,2,True,True,True,Saadat Abad,4000000000.0,133333.33,10.8
96,2,True,True,True,Shahrake Gharb,4800000000.0,160000.0,
103,2,True,True,True,Saadat Abad,5200000000.0,173333.33,10.8
135,3,True,False,True,Saadat Abad,8700000000.0,290000.0,10.8
140,2,True,True,True,Shahrake Gharb,12600000000.0,420000.0,
165,3,True,True,True,Shahrake Gharb,14800000000.0,493333.33,
120,2,True,True,True,Shahrake Qods,1050000000.0,35000.0,
160,2,True,True,True,Pardis,2000000000.0,66666.67,39.02
150,3,True,True,True,Gheitarieh,9000000000.0,300000.0,
51,1,False,True,True,Pirouzi,1300000000.0,43333.33,6.17
75,1,True,True,True,Ekhtiarieh,3900000000.0,130000.0,12.6
180,3,True,True,True,East Ferdows Boulevard,9900000000.0,330000.0,
93,2,True,True,True,Shahrake Qods,1181100000.0,39370.0,
84,2,True,True,True,Shahrake Qods,1150800000.0,38360.0,
92,2,False,True,True,Shahrake Qods,1012000000.0,33733.33,
105,2,True,True,True,Shahrake Qods,1365000000.0,45500.0,
67,2,True,True,False,Central Janatabad,2400000000.0,80000.0,10.89
100,2,True,True,True,Ekhtiarieh,5500000000.0,183333.33,12.6
170,3,True,True,True,Pasdaran,10800000000.0,360000.0,11.73
162,3,True,True,True,Pasdaran,7600000000.0,253333.33,11.73
43,1,True,True,True,Shahran,2080000000.0,69333.33,12.96
150,3,True,True,True,Gheitarieh,12500000000.0,416666.67,
245,3,True,True,True,Farmanieh,22050000000.0,735000.0,14.0
93,2,True,True,True,Northern Janatabad,4140000000.0,138000.0,9.72
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33,17.0
128,3,True,True,True,Gheitarieh,9300000000.0,310000.0,
87,2,True,True,True,Pardis,795000000.0,26500.0,39.02
100,2,True,True,True,Heravi,5500000000.0,183333.33,12.21
124,2,True,True,True,Heravi,7040000000.0,234666.67,12.21
156,3,True,True,True,Abazar,9400000000.0,313333.33,7.04
171,3,True,True,True,Gheitarieh,14000000000.0,466666.67,
58,2,True,True,False,Central Janatabad,2080000000.0,69333.33,10.89
88,2,True,True,True,Amirieh,2024000000.0,67466.67,33.4
190,3,True,True,True,Niavaran,24700000000.0,823333.33,15.91
61,1,True,True,False,Central Janatabad,2180000000.0,72666.67,10.89
165,3,True,True,True,Niavaran,17200000000.0,573333.33,15.91
235,3,True,True,True,Gheitarieh,26500000000.0,883333.33,
87,2,True,True,True,Pardis,670000000.0,22333.33,39.02
121,3,True,True,True,Pardis,630000000.0,21000.0,39.02
105,2,True,True,True,Pardis,955000000.0,31833.33,39.02
100,3,True,True,True,Pardis,500000000.0,16666.67,39.02
105,2,True,True,True,Pardis,980000000.0,32666.67,39.02
69,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.33,10.63
115,2,True,True,True,Shahrake Gharb,13000000000.0,433333.33,
157,3,True,True,True,Shahrake Gharb,18500000000.0,616666.67,
145,3,True,True,True,Heravi,7541000000.0,251366.67,12.21
160,3,True,True,True,Velenjak,10700000000.0,356666.67,13.08
261,4,True,True,True,Zaferanieh,26000000000.0,866666.67,13.38
145,3,True,True,True,Zaferanieh,11000000000.0,366666.67,13.38
51,1,False,True,True,Pirouzi,1275000000.0,42500.0,6.17
87,2,True,True,True,Pardis,490000000.0,16333.33,39.02
116,2,True,True,True,Dehkade Olampic,4350000000.0,145000.0,
95,2,True,True,True,Jeyhoon,2280000000.0,76000.0,243.31
75,2,True,True,True,Jeyhoon,2250000000.0,75000.0,243.31
86,2,True,True,True,Komeil,1978000000.0,65933.33,2.01
95,2,True,True,True,Punak,4200000000.0,140000.0,9.76
88,2,True,True,True,Valiasr,2024000000.0,67466.67,3.02
93,2,True,True,True,Amir Bahador,2139000000.0,71300.0,2.94
70,2,True,True,True,Amirieh,1630000000.0,54333.33,33.4
140,3,True,True,True,Saadat Abad,9800000000.0,326666.67,10.8
81,2,True,True,True,Central Janatabad,4000000000.0,133333.33,10.89
109,2,True,True,True,Shahran,3500000000.0,116666.67,12.96
122,2,True,True,True,Aqdasieh,7000000000.0,233333.33,
70,1,True,True,True,Central Janatabad,3100000000.0,103333.33,10.89
60,1,True,True,True,West Ferdows Boulevard,2450000000.0,81666.67,
53,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0,
45,1,False,False,False,Ostad Moein,1200000000.0,40000.0,4.29
58,1,True,True,False,Punak,1900000000.0,63333.33,9.76
140,3,True,True,True,Dehkade Olampic,4400000000.0,146666.67,
100,2,True,True,True,Kook,3580000000.0,119333.33,11.58
96,2,True,True,True,Azadshahr,3750000000.0,125000.0,373.2
79,2,True,True,True,East Ferdows Boulevard,2850000000.0,95000.0,
125,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,125000.0,17.0
75,2,True,True,True,Northern Janatabad,3050000000.0,101666.67,9.72
145,2,True,True,True,Azadshahr,4500000000.0,150000.0,373.2
102,2,True,True,False,Railway,4520000000.0,150666.67,
115,2,True,True,True,Zibadasht,4350000000.0,145000.0,13.51
140,3,True,True,True,Persian Gulf Martyrs Lake,8500000000.0,283333.33,17.0
66,1,True,True,True,Punak,3300000000.0,110000.0,9.76
161,3,True,True,True,Persian Gulf Martyrs Lake,8350000000.0,278333.33,17.0
102,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,150000.0,17.0
145,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,170000.0,17.0
95,2,True,True,True,Shahr-e-Ziba,2970000000.0,99000.0,10.63
78,2,True,True,True,Parand,460000000.0,15333.33,46.42
90,2,True,True,True,East Ferdows Boulevard,3150000000.0,105000.0,
66,1,True,True,False,Ostad Moein,1090000000.0,36333.33,4.29
48,1,True,True,True,Jeyhoon,810000000.0,27000.0,243.31
85,2,True,True,True,Shahran,3200000000.0,106666.67,12.96
63,1,True,True,True,Salsabil,2000000000.0,66666.67,1.56
105,2,True,True,True,Dehkade Olampic,1035000000.0,34500.0,
55,1,True,True,False,Komeil,1090000000.0,36333.33,2.01
103,2,True,True,True,Northern Chitgar,1035000000.0,34500.0,
155,3,True,True,True,Shahrake Gharb,10000000000.0,333333.33,
101,2,True,True,True,Southern Chitgar,1035000000.0,34500.0,
106,2,True,True,False,Islamshahr,1245000000.0,41500.0,
100,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,34500.0,17.0
77,2,True,True,True,Shahran,2650000000.0,88333.33,12.96
66,2,True,True,True,Central Janatabad,2700000000.0,90000.0,10.89
105,3,True,True,True,Shahr-e-Ziba,3600000000.0,120000.0,10.63
118,2,True,True,True,Shahran,3900000000.0,130000.0,12.96
151,3,True,True,True,Shahrake Qods,1510000000.0,50333.33,
" 16,160,000,000 ",3,True,True,True,Pasdaran,16160000000.0,538666.67,11.73
86,2,True,True,True,Pardis,500000000.0,16666.67,39.02
85,2,True,True,True,Pardis,600000000.0,20000.0,39.02
86,2,True,True,True,Pardis,750000000.0,25000.0,39.02
86,2,True,True,True,Pardis,600000000.0,20000.0,39.02
75,2,True,True,True,Central Janatabad,3300000000.0,110000.0,10.89
200,3,True,True,True,Farmanieh,20000000000.0,666666.67,14.0
46,1,True,True,False,Andisheh,450000000.0,15000.0,32.57
98,2,True,True,True,Pardis,570000000.0,19000.0,39.02
90,2,True,True,True,Zaferanieh,6700000000.0,223333.33,13.38
70,2,True,True,True,Southern Janatabad,2950000000.0,98333.33,
40,1,True,True,True,Andisheh,350000000.0,11666.67,32.57
58,1,True,True,True,North Program Organization,2750000000.0,91666.67,
90,2,True,True,True,Amirabad,4590000000.0,153000.0,
78,2,True,True,True,East Ferdows Boulevard,3300000000.0,110000.0,
200,3,True,True,True,Niavaran,20000000000.0,666666.67,15.91
82,2,True,True,True,Dorous,4200000000.0,140000.0,
115,3,True,True,True,Gheitarieh,7485000000.0,249500.0,
125,2,True,True,True,Dezashib,11250000000.0,375000.0,14.59
107,2,True,True,True,Pasdaran,9200000000.0,306666.67,11.73
55,1,False,True,False,Karoon,850000000.0,28333.33,3.62
50,1,True,True,True,Salsabil,1500000000.0,50000.0,1.56
75,2,True,True,True,Pardis,60000000.0,2000.0,39.02
420,5,True,True,False,Andisheh,11000000000.0,366666.67,32.57
225,4,True,True,False,Andisheh,5500000000.0,183333.33,32.57
230,3,True,True,True,Heravi,13800000000.0,460000.0,12.21
147,3,True,True,True,Elahieh,11500000000.0,383333.33,11.66
97,2,True,True,True,Pardis,900000000.0,30000.0,39.02
145,3,True,True,True,Dezashib,12300000000.0,410000.0,14.59
50,1,True,True,False,Narmak,1750000000.0,58333.33,11.66
117,2,True,True,True,Heravi,6100000000.0,203333.33,12.21
72,1,True,True,False,Andisheh,730000000.0,24333.33,32.57
161,3,True,True,True,Dorous,13000000000.0,433333.33,
400,5,True,True,True,Ekhtiarieh,18500000000.0,616666.67,12.6
230,3,True,True,True,Farmanieh,23000000000.0,766666.67,14.0
170,3,True,True,True,Heravi,7950000000.0,265000.0,12.21
58,1,True,True,True,West Ferdows Boulevard,2050000000.0,68333.33,
57,1,True,True,True,Shahran,1950000000.0,65000.0,12.96
